in s,C1 in V,C2 in V,C3 in V,C4 in V
-4.3449264E-02,-1.49609E-02,-8.98437E-03,-4.88281E-04,1.99609E-02
-4.3448576E-02,-5.19531E-03,-8.98437E-03,-4.39453E-03,4.92578E-02
-4.3447888E-02,-1.49609E-02,-3.01953E-01,-3.41797E-03,1.01953E-02
-4.3447200E-02,-4.42578E-02,-1.06641E-01,-4.88281E-04,1.01953E-02
-4.3446512E-02,-1.49609E-02,-8.98437E-03,-4.88281E-04,1.99609E-02
-4.3445824E-02,-1.49609E-02,-4.97266E-01,-3.41797E-03,1.01953E-02
-4.3445136E-02,-2.47266E-02,-3.01953E-01,-4.88281E-04,-9.33594E-03
-4.3444448E-02,-2.47266E-02,-8.98437E-03,-4.88281E-04,1.99609E-02
-4.3443760E-02,-5.40234E-02,-2.04297E-01,-1.46484E-03,3.94922E-02
-4.3443072E-02,-4.42578E-02,-1.06641E-01,-2.44141E-03,5.90234E-02
-4.3442384E-02,-1.49609E-02,1.86328E-01,-4.88281E-04,5.90234E-02
-4.3441696E-02,1.43359E-02,8.86719E-02,-4.88281E-04,1.99609E-02
-4.3441008E-02,-5.19531E-03,-1.06641E-01,-4.88281E-04,1.99609E-02
-4.3440320E-02,4.57031E-03,-3.01953E-01,-4.88281E-04,1.01953E-02
-4.3439632E-02,1.43359E-02,8.86719E-02,4.88281E-04,1.99609E-02
-4.3438944E-02,-5.19531E-03,-2.04297E-01,-3.41797E-03,2.97266E-02
-4.3438256E-02,-1.49609E-02,-2.04297E-01,-3.41797E-03,4.29687E-04
-4.3437568E-02,-1.49609E-02,-2.04297E-01,-3.41797E-03,1.99609E-02
-4.3436880E-02,-3.44922E-02,-8.98437E-03,-3.41797E-03,-9.33594E-03
-4.3436192E-02,-3.44922E-02,-3.99609E-01,-3.41797E-03,1.99609E-02
-4.3435504E-02,8.93242E-01,-1.06641E-01,-2.44141E-03,2.97266E-02
-4.3434816E-02,1.44988E+00,-8.98437E-03,-3.41797E-03,4.29687E-04
-4.3434128E-02,1.54754E+00,8.86719E-02,-3.41797E-03,1.99609E-02
-4.3433440E-02,1.39129E+00,-1.06641E-01,2.44141E-03,2.97266E-02
-4.3432752E-02,1.17645E+00,-1.06641E-01,-3.41797E-03,1.99609E-02
-4.3432064E-02,1.02996E+00,-1.06641E-01,4.88281E-04,3.94922E-02
-4.3431376E-02,9.90898E-01,-1.06641E-01,-2.44141E-03,2.97266E-02
-4.3430688E-02,1.02020E+00,-2.04297E-01,-1.46484E-03,2.97266E-02
-4.3430000E-02,1.10809E+00,-3.01953E-01,-3.41797E-03,1.99609E-02
-4.3429312E-02,1.22527E+00,-3.99609E-01,4.88281E-04,1.01953E-02
-4.3428624E-02,1.22527E+00,-1.06641E-01,-1.46484E-03,5.90234E-02
-4.3427936E-02,1.26434E+00,-3.01953E-01,-2.44141E-03,1.99609E-02
-4.3427248E-02,1.23504E+00,-4.97266E-01,4.88281E-04,3.94922E-02
-4.3426560E-02,1.19598E+00,-3.01953E-01,-1.46484E-03,1.99609E-02
-4.3425872E-02,1.16668E+00,-2.04297E-01,-3.41797E-03,2.97266E-02
-4.3425184E-02,1.13738E+00,-1.06641E-01,-4.88281E-04,1.99609E-02
-4.3424496E-02,1.15691E+00,-2.04297E-01,-2.44141E-03,2.97266E-02
-4.3423808E-02,1.18621E+00,-3.99609E-01,-1.46484E-03,-9.33594E-03
-4.3423120E-02,1.23504E+00,-1.06641E-01,-2.44141E-03,3.94922E-02
-4.3422432E-02,1.25457E+00,-8.98437E-03,-3.41797E-03,-9.33594E-03
-4.3421744E-02,1.24480E+00,-4.97266E-01,-4.88281E-04,1.99609E-02
-4.3421056E-02,1.27410E+00,1.86328E-01,4.88281E-04,1.99609E-02
-4.3420368E-02,1.20574E+00,-3.01953E-01,-4.88281E-04,2.97266E-02
-4.3419680E-02,1.16668E+00,-1.06641E-01,-3.41797E-03,1.01953E-02
-4.3418992E-02,1.12762E+00,-4.97266E-01,-3.41797E-03,2.97266E-02
-4.3418304E-02,1.12762E+00,8.86719E-02,4.88281E-04,4.92578E-02
-4.3417616E-02,1.15691E+00,-2.04297E-01,-3.41797E-03,2.97266E-02
-4.3416928E-02,1.18621E+00,-2.04297E-01,-4.88281E-04,2.97266E-02
-4.3416240E-02,1.22527E+00,-1.06641E-01,2.44141E-03,4.29687E-04
-4.3415552E-02,1.20574E+00,-8.98437E-03,-2.44141E-03,1.99609E-02
-4.3414864E-02,1.20574E+00,1.86328E-01,-2.44141E-03,4.92578E-02
-4.3414176E-02,1.22527E+00,-8.98437E-03,-4.88281E-04,1.01953E-02
-4.3413488E-02,1.16668E+00,5.76953E-01,1.46484E-03,4.92578E-02
-4.3412800E-02,1.13738E+00,1.16289E+00,-2.44141E-03,1.99609E-02
-4.3412112E-02,1.13738E+00,1.26055E+00,-4.88281E-04,1.99609E-02
-4.3411424E-02,1.12762E+00,2.04180E+00,-1.46484E-03,2.97266E-02
-4.3410736E-02,1.13738E+00,2.62773E+00,-4.88281E-04,4.29687E-04
-4.3410048E-02,1.14715E+00,3.89727E+00,-2.44141E-03,4.29687E-04
-4.3409360E-02,1.14715E+00,5.16680E+00,-3.41797E-03,4.92578E-02
-4.3408672E-02,1.21551E+00,6.33867E+00,-1.46484E-03,3.94922E-02
-4.3407984E-02,1.13738E+00,7.60820E+00,-2.44141E-03,1.99609E-02
-4.3407296E-02,1.15691E+00,9.17070E+00,-1.46484E-03,1.99609E-02
-4.3406608E-02,1.14715E+00,1.02449E+01,-2.44141E-03,1.99609E-02
-4.3405920E-02,1.15691E+00,1.17098E+01,-4.88281E-04,2.97266E-02
-4.3405232E-02,1.14715E+00,1.24910E+01,4.88281E-04,1.01953E-02
-4.3404544E-02,1.15691E+00,1.31746E+01,-3.41797E-03,-9.33594E-03
-4.3403856E-02,1.14715E+00,1.32723E+01,-1.46484E-03,4.29687E-04
-4.3403168E-02,1.16668E+00,1.28816E+01,-2.44141E-03,4.29687E-04
-4.3402480E-02,1.19598E+00,1.20027E+01,4.88281E-04,-9.33594E-03
-4.3401792E-02,1.20574E+00,1.14168E+01,-4.88281E-04,1.01953E-02
-4.3401104E-02,1.20574E+00,1.05379E+01,-4.88281E-04,3.94922E-02
-4.3400416E-02,1.20574E+00,9.56133E+00,-4.88281E-04,4.29687E-04
-4.3399728E-02,1.19598E+00,8.87773E+00,-1.46484E-03,1.99609E-02
-4.3399040E-02,1.16668E+00,9.17070E+00,-4.39453E-03,1.99609E-02
-4.3398352E-02,1.14715E+00,9.26836E+00,-3.41797E-03,3.94922E-02
-4.3397664E-02,1.14715E+00,9.75664E+00,-4.88281E-04,5.90234E-02
-4.3396976E-02,1.14715E+00,1.08309E+01,-3.41797E-03,2.97266E-02
-4.3396288E-02,1.11785E+00,1.14168E+01,-4.88281E-04,2.97266E-02
-4.3395600E-02,1.15691E+00,1.19051E+01,-2.44141E-03,-9.33594E-03
-4.3394912E-02,1.13738E+00,1.22957E+01,-3.41797E-03,1.99609E-02
-4.3394224E-02,1.13738E+00,1.21004E+01,-2.44141E-03,1.01953E-02
-4.3393536E-02,1.13738E+00,1.16121E+01,-1.46484E-03,-1.91016E-02
-4.3392848E-02,1.12762E+00,1.10262E+01,-4.88281E-04,2.97266E-02
-4.3392160E-02,1.13738E+00,1.03426E+01,-3.41797E-03,1.01953E-02
-4.3391472E-02,1.10809E+00,9.65898E+00,-4.88281E-04,3.94922E-02
-4.3390784E-02,1.16668E+00,9.17070E+00,-2.44141E-03,1.01953E-02
-4.3390096E-02,1.16668E+00,9.26836E+00,3.41797E-03,1.99609E-02
-4.3389408E-02,1.16668E+00,9.46367E+00,3.41797E-03,2.97266E-02
-4.3388720E-02,1.17645E+00,1.00496E+01,4.39453E-03,1.99609E-02
-4.3388032E-02,1.17645E+00,1.05379E+01,9.27734E-03,3.94922E-02
-4.3387344E-02,1.18621E+00,1.11238E+01,1.12305E-02,4.92578E-02
-4.3386656E-02,1.20574E+00,1.16121E+01,1.41602E-02,3.94922E-02
-4.3385968E-02,1.13738E+00,1.17098E+01,1.61133E-02,2.97266E-02
-4.3385280E-02,1.17645E+00,1.13191E+01,2.49023E-02,-1.91016E-02
-4.3384592E-02,1.17645E+00,1.10262E+01,2.88086E-02,4.92578E-02
-4.3383904E-02,1.14715E+00,1.05379E+01,3.66211E-02,1.01953E-02
-4.3383216E-02,1.14715E+00,1.02449E+01,4.83398E-02,1.01953E-02
-4.3382528E-02,1.20574E+00,9.65898E+00,5.41992E-02,1.99609E-02
-4.3381840E-02,1.21551E+00,1.01473E+01,7.08008E-02,3.94922E-02
-4.3381152E-02,1.22527E+00,1.02449E+01,8.05664E-02,1.01953E-02
-4.3380464E-02,1.23504E+00,1.03426E+01,9.13086E-02,5.90234E-02
-4.3379776E-02,1.24480E+00,1.06355E+01,1.00098E-01,1.99609E-02
-4.3379088E-02,1.21551E+00,1.10262E+01,1.12793E-01,1.99609E-02
-4.3378400E-02,1.20574E+00,1.12215E+01,1.14746E-01,1.99609E-02
-4.3377712E-02,1.23504E+00,1.09285E+01,1.26465E-01,1.99609E-02
-4.3377024E-02,1.19598E+00,1.06355E+01,1.26465E-01,1.99609E-02
-4.3376336E-02,1.20574E+00,1.06355E+01,1.27441E-01,4.29687E-04
-4.3375648E-02,1.17645E+00,1.05379E+01,1.28418E-01,4.29687E-04
-4.3374960E-02,1.20574E+00,1.06355E+01,1.24512E-01,2.97266E-02
-4.3374272E-02,1.17645E+00,1.05379E+01,1.19629E-01,2.97266E-02
-4.3373584E-02,1.19598E+00,1.08309E+01,1.15723E-01,1.01953E-02
-4.3372896E-02,1.18621E+00,1.10262E+01,1.07910E-01,-9.33594E-03
-4.3372208E-02,1.18621E+00,1.11238E+01,1.03027E-01,1.99609E-02
-4.3371520E-02,1.20574E+00,1.13191E+01,9.71680E-02,4.29687E-04
-4.3370832E-02,1.17645E+00,1.14168E+01,9.61914E-02,3.94922E-02
-4.3370144E-02,1.16668E+00,1.09285E+01,9.71680E-02,2.97266E-02
-4.3369456E-02,1.15691E+00,1.07332E+01,9.71680E-02,1.99609E-02
-4.3368768E-02,1.17645E+00,1.06355E+01,1.02051E-01,1.99609E-02
-4.3368080E-02,1.17645E+00,1.05379E+01,1.07910E-01,4.29687E-04
-4.3367392E-02,1.18621E+00,1.05379E+01,1.12793E-01,1.99609E-02
-4.3366704E-02,1.17645E+00,1.04402E+01,1.18652E-01,2.97266E-02
-4.3366016E-02,1.18621E+00,1.05379E+01,1.19629E-01,2.97266E-02
-4.3365328E-02,1.19598E+00,1.05379E+01,1.21582E-01,3.94922E-02
-4.3364640E-02,1.18621E+00,1.07332E+01,1.20605E-01,2.97266E-02
-4.3363952E-02,1.11785E+00,1.09285E+01,1.17676E-01,4.92578E-02
-4.3363264E-02,1.14715E+00,1.08309E+01,1.12793E-01,4.29687E-04
-4.3362576E-02,1.10809E+00,1.03426E+01,1.06934E-01,2.97266E-02
-4.3361888E-02,1.10809E+00,1.03426E+01,1.01074E-01,1.99609E-02
-4.3361200E-02,1.13738E+00,1.04402E+01,9.81445E-02,1.99609E-02
-4.3360512E-02,1.16668E+00,1.05379E+01,1.00098E-01,1.99609E-02
-4.3359824E-02,1.13738E+00,1.03426E+01,1.04004E-01,4.92578E-02
-4.3359136E-02,1.17645E+00,1.06355E+01,1.03027E-01,2.97266E-02
-4.3358448E-02,1.15691E+00,1.10262E+01,1.09863E-01,2.97266E-02
-4.3357760E-02,1.20574E+00,1.13191E+01,1.11816E-01,5.90234E-02
-4.3357072E-02,1.20574E+00,1.11238E+01,1.16699E-01,3.94922E-02
-4.3356384E-02,1.16668E+00,1.14168E+01,1.17676E-01,4.92578E-02
-4.3355696E-02,1.22527E+00,1.09285E+01,1.17676E-01,5.90234E-02
-4.3355008E-02,1.19598E+00,1.11238E+01,1.15723E-01,8.83203E-02
-4.3354320E-02,1.18621E+00,1.08309E+01,1.10840E-01,1.17617E-01
-4.3353632E-02,1.15691E+00,1.05379E+01,1.10840E-01,1.07852E-01
-4.3352944E-02,1.15691E+00,1.07332E+01,1.03027E-01,1.37148E-01
-4.3352256E-02,1.14715E+00,1.07332E+01,1.01074E-01,1.95742E-01
-4.3351568E-02,1.16668E+00,1.11238E+01,1.03027E-01,2.05508E-01
-4.3350880E-02,1.13738E+00,1.10262E+01,1.01074E-01,2.83633E-01
-4.3350192E-02,1.14715E+00,1.11238E+01,1.04004E-01,3.22695E-01
-4.3349504E-02,1.16668E+00,1.10262E+01,1.07910E-01,3.51992E-01
-4.3348816E-02,1.18621E+00,1.13191E+01,1.13770E-01,4.49648E-01
-4.3348128E-02,1.18621E+00,1.06355E+01,1.16699E-01,5.08242E-01
-4.3347440E-02,1.17645E+00,1.06355E+01,1.17676E-01,5.96133E-01
-4.3346752E-02,1.20574E+00,1.05379E+01,1.17676E-01,7.03555E-01
-4.3346064E-02,1.22527E+00,1.02449E+01,1.15723E-01,7.71914E-01
-4.3345376E-02,1.19598E+00,1.06355E+01,1.11816E-01,8.40273E-01
-4.3344688E-02,1.22527E+00,1.10262E+01,1.07910E-01,9.18398E-01
-4.3344000E-02,1.20574E+00,1.15145E+01,1.04004E-01,9.67227E-01
-4.3343312E-02,1.16668E+00,1.12215E+01,1.05957E-01,1.03559E+00
-4.3342624E-02,1.15691E+00,1.13191E+01,1.04980E-01,1.09418E+00
-4.3341936E-02,1.16668E+00,1.13191E+01,1.05957E-01,1.17230E+00
-4.3341248E-02,1.13738E+00,1.11238E+01,1.10840E-01,1.20160E+00
-4.3340560E-02,1.13738E+00,1.08309E+01,1.14746E-01,1.18207E+00
-4.3339872E-02,1.14715E+00,1.06355E+01,1.17676E-01,1.16254E+00
-4.3339184E-02,1.15691E+00,1.03426E+01,1.16699E-01,1.17230E+00
-4.3338496E-02,1.16668E+00,1.09285E+01,1.16699E-01,1.12348E+00
-4.3337808E-02,1.15691E+00,1.06355E+01,1.15723E-01,1.07465E+00
-4.3337120E-02,1.16668E+00,1.08309E+01,1.10840E-01,1.05512E+00
-4.3336432E-02,1.15691E+00,1.12215E+01,1.10840E-01,9.96523E-01
-4.3335744E-02,1.16668E+00,1.09285E+01,1.06934E-01,9.76992E-01
-4.3335056E-02,1.13738E+00,1.12215E+01,1.09863E-01,9.37930E-01
-4.3334368E-02,1.13738E+00,1.10262E+01,1.06934E-01,9.28164E-01
-4.3333680E-02,1.13738E+00,1.09285E+01,1.09863E-01,9.28164E-01
-4.3332992E-02,1.16668E+00,1.05379E+01,1.11816E-01,9.57461E-01
-4.3332304E-02,1.19598E+00,1.06355E+01,1.12793E-01,9.47695E-01
-4.3331616E-02,1.20574E+00,1.06355E+01,1.11816E-01,1.02582E+00
-4.3330928E-02,1.20574E+00,1.06355E+01,1.13770E-01,1.00629E+00
-4.3330240E-02,1.21551E+00,1.08309E+01,1.13770E-01,1.08441E+00
-4.3329552E-02,1.18621E+00,1.10262E+01,1.13770E-01,1.09418E+00
-4.3328864E-02,1.21551E+00,1.13191E+01,1.10840E-01,1.09418E+00
-4.3328176E-02,1.17645E+00,1.10262E+01,1.10840E-01,1.09418E+00
-4.3327488E-02,1.17645E+00,1.16121E+01,1.12793E-01,1.13324E+00
-4.3326800E-02,1.12762E+00,1.13191E+01,1.10840E-01,1.03559E+00
-4.3326112E-02,1.13738E+00,1.09285E+01,1.06934E-01,1.09418E+00
-4.3325424E-02,1.15691E+00,1.09285E+01,1.11816E-01,1.04535E+00
-4.3324736E-02,1.16668E+00,1.05379E+01,1.11816E-01,1.03559E+00
-4.3324048E-02,1.17645E+00,1.07332E+01,1.14746E-01,9.96523E-01
-4.3323360E-02,1.14715E+00,1.09285E+01,1.11816E-01,9.86758E-01
-4.3322672E-02,1.14715E+00,1.09285E+01,1.12793E-01,9.86758E-01
-4.3321984E-02,1.16668E+00,1.10262E+01,1.07910E-01,9.67227E-01
-4.3321296E-02,1.20574E+00,1.10262E+01,1.04980E-01,1.01605E+00
-4.3320608E-02,1.19598E+00,1.09285E+01,1.12793E-01,1.01605E+00
-4.3319920E-02,1.15691E+00,1.13191E+01,1.08887E-01,1.02582E+00
-4.3319232E-02,1.18621E+00,1.14168E+01,1.10840E-01,1.05512E+00
-4.3318544E-02,1.18621E+00,1.14168E+01,1.07910E-01,1.09418E+00
-4.3317856E-02,1.15691E+00,1.14168E+01,1.12793E-01,1.10395E+00
-4.3317168E-02,1.17645E+00,1.10262E+01,1.13770E-01,1.06488E+00
-4.3316480E-02,1.16668E+00,1.10262E+01,1.10840E-01,1.12348E+00
-4.3315792E-02,1.18621E+00,1.10262E+01,1.10840E-01,1.04535E+00
-4.3315104E-02,1.20574E+00,1.13191E+01,1.11816E-01,1.03559E+00
-4.3314416E-02,1.17645E+00,1.13191E+01,1.11816E-01,9.67227E-01
-4.3313728E-02,1.20574E+00,1.16121E+01,1.10840E-01,1.02582E+00
-4.3313040E-02,1.14715E+00,1.11238E+01,1.11816E-01,9.96523E-01
-4.3312352E-02,1.17645E+00,1.10262E+01,1.07910E-01,1.02582E+00
-4.3311664E-02,1.14715E+00,1.10262E+01,1.14746E-01,1.04535E+00
-4.3310976E-02,1.14715E+00,1.09285E+01,1.12793E-01,1.05512E+00
-4.3310288E-02,1.16668E+00,1.10262E+01,1.11816E-01,1.04535E+00
-4.3309600E-02,1.14715E+00,1.08309E+01,1.12793E-01,1.09418E+00
-4.3308912E-02,1.15691E+00,1.10262E+01,1.10840E-01,1.07465E+00
-4.3308224E-02,1.17645E+00,1.09285E+01,1.10840E-01,1.07465E+00
-4.3307536E-02,1.16668E+00,1.11238E+01,1.11816E-01,1.03559E+00
-4.3306848E-02,1.18621E+00,1.10262E+01,1.10840E-01,1.02582E+00
-4.3306160E-02,1.15691E+00,1.11238E+01,1.10840E-01,1.03559E+00
-4.3305472E-02,1.17645E+00,1.16121E+01,1.08887E-01,1.02582E+00
-4.3304784E-02,1.16668E+00,1.12215E+01,1.10840E-01,9.96523E-01
-4.3304096E-02,1.18621E+00,1.10262E+01,1.11816E-01,1.01605E+00
-4.3303408E-02,1.16668E+00,1.12215E+01,1.11816E-01,1.01605E+00
-4.3302720E-02,1.17645E+00,1.07332E+01,1.08887E-01,1.03559E+00
-4.3302032E-02,1.17645E+00,1.13191E+01,1.12793E-01,1.04535E+00
-4.3301344E-02,1.21551E+00,1.10262E+01,1.11816E-01,1.08441E+00
-4.3300656E-02,1.17645E+00,1.14168E+01,1.13770E-01,1.03559E+00
-4.3299968E-02,1.19598E+00,1.09285E+01,1.10840E-01,1.09418E+00
-4.3299280E-02,1.16668E+00,1.11238E+01,1.11816E-01,1.05512E+00
-4.3298592E-02,1.17645E+00,1.10262E+01,1.10840E-01,1.03559E+00
-4.3297904E-02,1.13738E+00,1.12215E+01,1.11816E-01,1.05512E+00
-4.3297216E-02,1.20574E+00,1.13191E+01,1.11816E-01,1.03559E+00
-4.3296528E-02,1.16668E+00,1.11238E+01,1.11816E-01,9.96523E-01
-4.3295840E-02,1.17645E+00,1.11238E+01,1.13770E-01,1.04535E+00
-4.3295152E-02,1.19598E+00,1.13191E+01,1.10840E-01,1.03559E+00
-4.3294464E-02,1.18621E+00,1.12215E+01,1.12793E-01,1.04535E+00
-4.3293776E-02,1.16668E+00,1.15145E+01,1.10840E-01,1.03559E+00
-4.3293088E-02,1.20574E+00,1.09285E+01,1.10840E-01,1.10395E+00
-4.3292400E-02,1.16668E+00,1.12215E+01,1.09863E-01,1.02582E+00
-4.3291712E-02,1.19598E+00,1.15145E+01,1.09863E-01,1.04535E+00
-4.3291024E-02,1.20574E+00,1.14168E+01,1.07910E-01,1.03559E+00
-4.3290336E-02,1.20574E+00,1.11238E+01,1.10840E-01,1.05512E+00
-4.3289648E-02,1.17645E+00,1.15145E+01,1.09863E-01,1.04535E+00
-4.3288960E-02,1.23504E+00,1.13191E+01,1.10840E-01,1.08441E+00
-4.3288272E-02,1.20574E+00,1.13191E+01,1.12793E-01,1.02582E+00
-4.3287584E-02,1.18621E+00,1.17098E+01,1.11816E-01,1.04535E+00
-4.3286896E-02,1.19598E+00,1.14168E+01,1.11816E-01,1.03559E+00
-4.3286208E-02,1.20574E+00,1.14168E+01,1.06934E-01,1.04535E+00
-4.3285520E-02,1.19598E+00,1.10262E+01,1.11816E-01,1.03559E+00
-4.3284832E-02,1.19598E+00,1.13191E+01,1.07910E-01,1.07465E+00
-4.3284144E-02,1.15691E+00,1.12215E+01,1.11816E-01,1.04535E+00
-4.3283456E-02,1.17645E+00,1.10262E+01,1.10840E-01,1.10395E+00
-4.3282768E-02,1.18621E+00,1.14168E+01,1.10840E-01,1.05512E+00
-4.3282080E-02,1.21551E+00,1.13191E+01,1.07910E-01,1.06488E+00
-4.3281392E-02,1.20574E+00,1.14168E+01,1.11816E-01,1.03559E+00
-4.3280704E-02,1.20574E+00,1.17098E+01,1.08887E-01,1.04535E+00
-4.3280016E-02,1.20574E+00,1.14168E+01,1.10840E-01,1.06488E+00
-4.3279328E-02,1.19598E+00,1.16121E+01,1.10840E-01,1.04535E+00
-4.3278640E-02,1.20574E+00,1.12215E+01,1.10840E-01,1.02582E+00
-4.3277952E-02,1.20574E+00,1.10262E+01,1.10840E-01,1.03559E+00
-4.3277264E-02,1.19598E+00,1.13191E+01,1.10840E-01,1.05512E+00
-4.3276576E-02,1.18621E+00,1.07332E+01,1.10840E-01,1.04535E+00
-4.3275888E-02,1.17645E+00,1.11238E+01,1.10840E-01,1.03559E+00
-4.3275200E-02,1.18621E+00,1.14168E+01,1.11816E-01,1.06488E+00
-4.3274512E-02,1.16668E+00,1.14168E+01,1.11816E-01,1.03559E+00
-4.3273824E-02,1.17645E+00,1.18074E+01,1.11816E-01,1.06488E+00
-4.3273136E-02,1.17645E+00,1.16121E+01,1.10840E-01,1.03559E+00
-4.3272448E-02,1.19598E+00,1.13191E+01,1.11816E-01,1.06488E+00
-4.3271760E-02,1.17645E+00,1.13191E+01,1.08887E-01,1.04535E+00
-4.3271072E-02,1.21551E+00,1.18074E+01,1.10840E-01,1.03559E+00
-4.3270384E-02,1.18621E+00,1.13191E+01,1.11816E-01,1.03559E+00
-4.3269696E-02,1.19598E+00,1.15145E+01,1.10840E-01,1.06488E+00
-4.3269008E-02,1.18621E+00,1.16121E+01,1.10840E-01,1.00629E+00
-4.3268320E-02,1.20574E+00,1.17098E+01,1.10840E-01,1.03559E+00
-4.3267632E-02,1.15691E+00,1.14168E+01,1.10840E-01,1.02582E+00
-4.3266944E-02,1.18621E+00,1.15145E+01,1.13770E-01,1.07465E+00
-4.3266256E-02,1.20574E+00,1.10262E+01,1.13770E-01,1.05512E+00
-4.3265568E-02,1.20574E+00,1.11238E+01,1.10840E-01,1.04535E+00
-4.3264880E-02,1.21551E+00,1.16121E+01,1.10840E-01,9.96523E-01
-4.3264192E-02,1.21551E+00,1.16121E+01,1.10840E-01,1.04535E+00
-4.3263504E-02,1.20574E+00,1.15145E+01,1.08887E-01,1.03559E+00
-4.3262816E-02,1.22527E+00,1.15145E+01,1.10840E-01,9.96523E-01
-4.3262128E-02,1.17645E+00,1.14168E+01,1.10840E-01,1.00629E+00
-4.3261440E-02,1.17645E+00,1.12215E+01,1.09863E-01,1.05512E+00
-4.3260752E-02,1.21551E+00,1.15145E+01,1.09863E-01,1.06488E+00
-4.3260064E-02,1.18621E+00,1.15145E+01,1.07910E-01,1.05512E+00
-4.3259376E-02,1.23504E+00,1.13191E+01,1.11816E-01,1.07465E+00
-4.3258688E-02,1.20574E+00,1.12215E+01,1.09863E-01,1.03559E+00
-4.3258000E-02,1.22527E+00,1.15145E+01,1.13770E-01,1.03559E+00
-4.3257312E-02,1.20574E+00,1.14168E+01,1.09863E-01,1.03559E+00
-4.3256624E-02,1.20574E+00,1.13191E+01,1.10840E-01,1.02582E+00
-4.3255936E-02,1.20574E+00,1.12215E+01,1.10840E-01,1.06488E+00
-4.3255248E-02,1.18621E+00,1.12215E+01,1.10840E-01,1.05512E+00
-4.3254560E-02,1.19598E+00,1.17098E+01,1.09863E-01,1.04535E+00
-4.3253872E-02,1.18621E+00,1.16121E+01,1.11816E-01,1.02582E+00
-4.3253184E-02,1.17645E+00,1.12215E+01,1.10840E-01,1.04535E+00
-4.3252496E-02,1.18621E+00,1.14168E+01,1.10840E-01,1.02582E+00
-4.3251808E-02,1.21551E+00,1.12215E+01,1.12793E-01,1.05512E+00
-4.3251120E-02,1.19598E+00,1.14168E+01,1.14746E-01,1.05512E+00
-4.3250432E-02,1.21551E+00,1.17098E+01,1.10840E-01,1.03559E+00
-4.3249744E-02,1.20574E+00,1.14168E+01,1.10840E-01,1.03559E+00
-4.3249056E-02,1.20574E+00,1.14168E+01,1.11816E-01,1.06488E+00
-4.3248368E-02,1.21551E+00,1.11238E+01,1.10840E-01,1.03559E+00
-4.3247680E-02,1.19598E+00,1.13191E+01,1.09863E-01,1.05512E+00
-4.3246992E-02,1.20574E+00,1.12215E+01,1.10840E-01,1.00629E+00
-4.3246304E-02,1.18621E+00,1.12215E+01,1.10840E-01,1.05512E+00
-4.3245616E-02,1.23504E+00,1.13191E+01,1.10840E-01,1.03559E+00
-4.3244928E-02,1.24480E+00,1.17098E+01,1.10840E-01,1.00629E+00
-4.3244240E-02,1.23504E+00,1.14168E+01,1.10840E-01,1.03559E+00
-4.3243552E-02,1.24480E+00,1.14168E+01,1.09863E-01,1.04535E+00
-4.3242864E-02,1.21551E+00,1.13191E+01,1.10840E-01,1.05512E+00
-4.3242176E-02,1.23504E+00,1.17098E+01,1.10840E-01,1.02582E+00
-4.3241488E-02,1.20574E+00,1.11238E+01,1.08887E-01,9.96523E-01
-4.3240800E-02,1.21551E+00,1.16121E+01,1.10840E-01,1.04535E+00
-4.3240112E-02,1.19598E+00,1.12215E+01,1.11816E-01,1.04535E+00
-4.3239424E-02,1.20574E+00,1.13191E+01,1.10840E-01,1.05512E+00
-4.3238736E-02,1.18621E+00,1.15145E+01,1.11816E-01,1.03559E+00
-4.3238048E-02,1.21551E+00,1.17098E+01,1.08887E-01,1.06488E+00
-4.3237360E-02,1.20574E+00,1.13191E+01,1.12793E-01,1.02582E+00
-4.3236672E-02,1.20574E+00,1.14168E+01,1.10840E-01,1.08441E+00
-4.3235984E-02,9.32305E-01,1.11238E+01,1.04980E-01,9.96523E-01
-4.3235296E-02,6.31641E-02,1.12215E+01,1.10840E-01,1.04535E+00
-4.3234608E-02,-3.07930E-01,1.12215E+01,1.10840E-01,1.01605E+00
-4.3233920E-02,-3.17695E-01,1.13191E+01,1.10840E-01,1.03559E+00
-4.3233232E-02,-1.61445E-01,1.10262E+01,1.10840E-01,1.02582E+00
-4.3232544E-02,6.31641E-02,1.15145E+01,1.12793E-01,1.01605E+00
-4.3231856E-02,1.70586E-01,1.09285E+01,1.10840E-01,1.05512E+00
-4.3231168E-02,1.99883E-01,1.13191E+01,1.11816E-01,1.04535E+00
-4.3230480E-02,1.41289E-01,1.13191E+01,1.12793E-01,1.03559E+00
-4.3229792E-02,6.31641E-02,1.15145E+01,1.10840E-01,1.04535E+00
-4.3229104E-02,-2.47266E-02,1.13191E+01,1.12793E-01,1.03559E+00
-4.3228416E-02,-6.37891E-02,1.14168E+01,1.10840E-01,1.03559E+00
-4.3227728E-02,-7.35547E-02,1.14168E+01,1.09863E-01,1.03559E+00
-4.3227040E-02,-5.40234E-02,1.13191E+01,1.08887E-01,1.06488E+00
-4.3226352E-02,-5.19531E-03,1.13191E+01,1.10840E-01,1.02582E+00
-4.3225664E-02,3.38672E-02,1.16121E+01,1.08887E-01,1.03559E+00
-4.3224976E-02,4.36328E-02,1.11238E+01,1.09863E-01,1.03559E+00
-4.3224288E-02,2.41016E-02,1.16121E+01,1.09863E-01,1.04535E+00
-4.3223600E-02,4.36328E-02,1.14168E+01,1.10840E-01,1.02582E+00
